"Aelian, Characteristics of Animals",424163IDio,400262UIli,367345PSol,370340RCil,371224PSpa,435335WPon,312299PAle,271307REgy,394230LPel,299529PPer,322482PSus,385280RLyd,385280RLyd,410265RThr,407260WHeb,312301WNil,271307REgy,367253PIos,367253PIos,367253PIos,390271RAio,393267PPor,393267PPor,300070RLib,385239IEub,300740RInd,130350REth,300070RLib,419125PRom,419125PRom,475310RSky,130350REth,130350REth,400310RPhr,400310RPhr,401285WRhy,300740RInd,271307REgy,271307REgy,271307REgy,280400RAra,271307REgy,312301WNil,410265RThr,385225SDel,300070RLib,271307REgy,271307REgy,312301WNil,440205RMys,475310RSky,475310RSky,262327UThe,408142PNea,408141PDik,398206RMol,300740RInd,300740RInd,394223RThs,405195RIll,399253ILem,410265RThr,271307REgy,300070RLib,130350REth,322482PSus,348485UEcb,195390WEry,409241LPan,410265RThr,271307REgy,375222RPel,370223LTay,380218LEry,195390WEry,425139UPin,425139UPin,425139UPin,300070RLib,352252IKre,401224LOly,382206IKep,271307REgy,312301WNil,312301WNil,380237PAth,379236LKor,384233RBoi,385239IEub,328219PCyr,408225RMak,300070RLib,372245PSer,394223RThs,372245PSer,379223PPhe,300740RInd,382233LCit,380126UEry,376145RSic,380126UEry,376145RSic,300070RLib,380126UEry,300070RLib,380126UEry,374253PDel,374253PDel,379223PPhe,370225RLak,435335WPon,300740RInd,300740RInd,295540RPer,300740RInd,367274PKni,340670RBac,195390WEry,300740RInd,300740RInd,300740RInd,300740RInd,300740RInd,295540RPer,372269PLer,371224PSpa,383233PThe,271307REgy,300740RInd,385280PSar,300740RInd,300740RInd,300740RInd,300070RLib,271307REgy,340670RBac,371224PSpa,389246PSky,404271UPar,404279UCyz,400262UIli,399263RTro,322482PSus,399263RTro,352252IKre,352252IKre,300070RLib,300070RLib,254683WInd,435335WPon,407261PAin,410265RThr,407261PAin,271307REgy,365264PAst,374252PRhe,380237SAkr,380237PAth,378215REle,381156PRhe,382162PLoc,381156PRhe,381156PRhe,381156PRhe,382162PLoc,381156PRhe,382162PLoc,382206IKep,376247IGya,375276LLat,370287RKar,402233UPot,371224PSpa,376215WAlp,378215REle,380237PAth,300740RInd,312301WNil,372269PLer,130350REth,379224LKyl,435335WPon,386265LMim,383221PAig,382219RAch,382216POle,383221PAig,384261PChi,370332LTau,271307REgy,388350RCap,410397PTra,435335WPon,355480RMed,382233LCit,410265RThr,374253PMyk,469320WHyp,379235PSal,419125PRom,312301WNil,312301WNil,312301WNil,312301WNil,350000RMau,300740RInd,355390RSyr,371366LAma,339358LLib,350330RCyp,350330RCyp,271307REgy,396199PKer,376216SOly,271307REgy,294305WMoe,293308UKro,397165PSyb,402264WHel,373276UIas,373276UIas,373276UIas,373276UIas,312299PAle,408141PDik,406163RIta,300740RInd,300070RLib,435335WPon,410265RThr,295540RPer,435335WPon,271307REgy,271307REgy,435335WPon,397165PSyb,397165WCra,352252IKre,378231UBou,368362UIss,380237PAth,380237SAth,380237BPry,312301WNil,271307REgy,301313UHel,460370WMai,322482PSus,322482PSus,415220RPai,300070RLib,404297PNic,405295RBit,376216SOly,271307REgy,419125PRom,415220RPai,443083RLig,380237PAth,419125PRom,259328UCop,419125PRom,419125PRom,411291WBos,435335WPon,376145RSic,379239RAtt,381272PCol,382268PTeo,382268PTeo,382268PTeo,410290UByz,370546RHyr,385275UMag,381240DMar,380237BSPo,130350REth,376227PArg,362362PAnt,355390RSyr,394223RThs,300070RLib,419125PRom,377269PSam,371252PPar,410290UByz,371255INax,371252PPar,365295RLyc,363300UMyr,364297PPhe,398227LOss,397268LIda,394223RThs,394223RThs,373276UIas,130350REth,396199PKer,300740RInd,430105RTyr,395223UKra,394223RThs,396268UAnt,410265RThr,400262WSka,399263RTro,400262WSka,405172PTar,370320RPam,404226UMet,312301WNil,435335WPon,312299IPha,271307REgy,130350REth,312299IPha,312299IPha,365295RLyc,379239RAtt,388224RTra,353403WEup,370585RPar,355390RSyr,381156PRhe,376231SAsk,340356WAdo,340356WAdo,435335WPon,435335WPon,312299IPha,380235SEle,300740RInd,435335WPon,380235SEle,376227PArg,350000RMau,435335WPon,322482PSus,348485UEcb,408280WPro,382219RAch,280400RAra,195390WEry,195390WEry,413314PHer,397268LIda,271307REgy,380235SEle,241329USye,241329UEle,312301WNil,195390WEry,271307REgy,244329UOmb,258327UApo,261326UTen,271307REgy,244329UOmb,258327UApo,419125LPal,419125PRom,259328UCop,271307REgy,259328UCop,259328UCop,271307REgy,244329UOmb,259328UCop,259328UCop,261326UTen,259328UCop,259328UCop,130350REth,385225SDel,271307REgy,277308UHer,271307REgy,309312UBou,262319UAby,271307REgy,272312ULyk,277308UHer,404239PAka,404239PAka,355390RSyr,376227PArg,376227PArg,400262UIli,397164PTho,475310RSky,375223RArk,380222WSty,385225SDel,380222WSty,379223PPhe,378234PAig,391272PPer,375275RMys,312301WNil,271307REgy,312301WNil,271307REgy,312301WNil,285306UOxy,312301WNil,290309UHer,408225RMak,387224PAky,380272SKla,380272SKla,380126UEry,380126UEry,380126UEry,375273PMil,410250PAbd,520255LRhi,395205REpe,395205REpe,385225SDel,395205REpe,376149PAit,376145RSic,374232UHer,376145RSic,374232UHer,374232UHer,348328LKou,347329SApo,376216SOly,376215WAlp,387207PLeu,386205SApo,376217PPis,294483IIka,195390WEry,520255LRhi,378228WIna,312301WNil,298313PMem,312301WNil,271307REgy,371153PSyr,380233PMeg,300740RInd,419125PRom,417125ULav,417129RLat,419125PRom,419125PRom,417127UAlb,419125PRom,417127UAlb,417125ULav,311303UMet,271307REgy,333352PTyr,333352PTyr,382221PHel,382221PHel,382221PHel,382221PKer,382221PHel,382221PHel,363230PKyt,371224PSpa,377148PAdr,376145RSic,195390WEry,195390WEry,195390WEry,380233PMeg,379275UMag,379273PEph,403197RCha,440205RMys,257326PThe,271307REgy,380233PMeg,365306PPha,400263URho,371255INax,300740RInd,408233LKis,408233LKis,374221UBas,385280RLyd,410232RBis,271307REgy,312301WNil,385225SDel,312299PAle,363300UMyr,365295RLyc,365379UHie,365379UHie,312301WNil,271307REgy,383233PThe,395261UHam,399263RTro,399263RTro,385225SDel,395261UHam,380237PAth,271307REgy,271307REgy,271307REgy,301313UHel,383233PThe,378227SNem,385280RLyd,379274SEph,379273PEph,403197RCha,394204RThp,395205REpe,376275WMae,379291WLyc,408238WStr,410250PAbd,325444UBab,325444UBab,325444UBab,352252IKre,195390WEry,195390WEry,195390WEry,306315UBub,271307REgy,312301WNil,369349WKyd,370340RCil,369349WKyd,370356WPyr,370340RCil,361360WOro,381302PApa,395205REpe,368151PHel,376145RSic,373278PMyl,352252IKre,384261PChi,384261PChi,353403WEup,346437WTig,364408WAbo,385225SDel,371224PSpa,378228PKle,300740RInd,300070RLib,257326PThe,419125PRom,419125SCap,419125PRom,376227PArg,375222RPel,394223RThs,398261ITen,384239UAma,380237PAth,379235PSal,397165WCra,385239IEub,385239IEub,384268PKla,384268PKla,397165PSyb,400310RPhr,385225SDel,377269PSam,392210PAmb,385225SDel,385226LPar,392210PAmb,380237XKer,376216SOly,38898WGan,300740RInd,392261ILes,420090IKyr,300740RInd,300070RLib,300740RInd,300070RLib,364225STai,364225STai,430105RTyr,370287RKar,408141PDik,406163RIta,300740RInd,337728UTax,406163RIta,376145RSic,433054PMas,443083RLig,300740RInd,322482PSus,348485UEcb,295540RPer,300740RInd,408187WIon,386205SApo,390208SAkt,395205REpe,402243LAth,400262USig,404239PAka,402243LAth,383236PTan,383236PTan,372245PSer,405172PTar,430105RTyr,408187WIon,413194PEpi,350000RMau,454119UPat,400262UIli,455115UVic,450120WEri,300070RLib,300070RLib,376216SOly,300070RLib,352252IKre,355237UMit,354245URhi,352252IKre,406163RIta,441073LAlp,442277WIst,442277WIst,435335WPon,442277WIst,375275RMys,391272PPer,435335WPon,419125PRom,411225WAxi,442277WIst,442277WIst,442277WIst,442277WIst,442277WIst,408238WStr,410265RThr,442277WIst,442277WIst,401224LOly,450120WEri,391265PMyt,408225RMak,405222PBer,406229PThs,411225WAxi,420090IKyr,402920ISar,408225RMak,420090IKyr,420090IKyr,000000IAtl,387161HVib,435335WPon,350330RCyp,408280WPro,435335WPon,413314PHer,416230UTio,417324UAma,384238PEre,371255INax,435335WPon,376145RSic,300740RInd,300740RInd,195390WEry,340670RBac,300740RInd,195390WEry,530-15IBri,411291WBos,300740RInd,195390WEry,300740RInd,379229PKor,379239RAtt,379230LIst,380237PAth,376232PEpi,410265RThr,313300UCan,271307REgy,300740RInd,300740RInd,406229PThs,408225RMak,300740RInd,405255SMeg,378263IIka,309306UNau,375273PMil,300740RInd,413248WKos,410265RThr,410250PAbd,383233PPot,383233PPot,383233PThe,408225RMak,385280RLyd,408225RMak,440205RMys,322482PSus,295540RPer,355480RMed,400263URho,328219PCyr,271307REgy,385280RLyd,271307REgy,300740RInd,300740RInd,300740RInd,300740RInd,373233LBou,300740RInd,300740RInd,300740RInd,383312UAnt,370306RPis,300740RInd,300740RInd,300740RInd,300740RInd,374229WArg,38898WGan,195390WEry,254683WInd,300740RInd,073805ITap,073805ITap,300740RInd,300740RInd,300740RInd,397165PSyb,406163RIta,397165PSyb,391171PCro,397165PSyb,397165PSyb,300070RLib,300070RLib,314186WSyr,365295RLyc,300740RInd,370546RHyr,376243IKeo,376243IKeo,300740RInd,300070RLib,402920ISar,300740RInd,380233PMeg,300740RInd,300070RLib,300740RInd,381273UMet,379273PEph,300740RInd,130350REth,312299PAle,384261PChi,386260LPel,384261PChi,384261PChi,300740RInd,280400RAra,271307REgy,295540RPer,195390WEry,300740RInd,371224PSpa,363230PKyt,195390WEry,300070RLib,314186WSyr,300740RInd,195390WEry,375275RMys,384233RBoi,384229PLeb,385230POrc,300070RLib,435335WPon,130350REth,378209PZak,361000LPHe,421170WAdr,271307REgy,377269PSam,300740RInd,300740RInd,300740RInd,300740RInd,300740RInd,300070RLib,377269PSam,377269PSam,325444UBab,415220RPai,397443RArm,397443RArm,348485UEcb,352250PRha,352248LIda,352252IKre,400516WHyr,300740RInd,300740RInd,300740RInd,406163RIta,355480RMed,300070RLib,365295RLyc
"Aelian, Varia Historia",312301WNil,271307REgy,300740RInd,402243LAth,402243LAth,380126UEry,376145RSic,376145RSic,300070RLib,383221PAig,374253PDel,397165PSyb,379229PKor,371153PSyr,375234PTro,295540RPer,404292UPru,389271UEla,373278PMyl,363293UPat,385280PSar,376145RSic,364282IRho,295540RPer,295540RPer,379273PEph,376145RSic,385225SDel,382238DDek,391265PMyt,372248RKyk,380237PAth,379236HPei,385280RLyd,371224PSpa,380237SAca,380237SArt,382233PPla,390232SArt,377271LMyc,382233PPla,377271LMyc,404168PMet,391171PCro,380237SAca,391265PMyt,385225SDel,377227WEra,371224WEur,378228WAso,388228WKep,378218WEry,376215WAlp,367274PKni,367274PKni,388228WKep,376145RSic,371153WAna,370273UTel,385225SDel,376145RSic,399227LTem,401224LOly,398227LOss,399227WPen,399227WPen,399227LTem,399227WPen,385225SDel,385225SDel,385225SDel,399227LTem,394223RThs,413216UPel,388223LOit,399227LTem,376224UMan,383233PThe,380237PAth,410290UByz,375151PCat,381156PRhe,375151PCat,375275RIon,375273PMil,424277PApo,376145RSic,383237UDel,408238PAmp,402233UPot,271307REgy,419125PRom,375275RIon,400262UIli,403273WGra,368362UIss,362440UArb,333352PTyr,384233RBoi,388225FThe,375275RIon,379274SEph,375222RPel,379239RAtt,325444UBab,380237SAca,380237PAth,380237PAth,380237PAth,380237PAth,375222RPel,382233LCit,382233LCit,397165PSyb,385225SDel,385225SDel,385225SDel,385225SDel,384233RBoi,384229STro,384235UHar,379235PSal,371224PSpa,380237PAth,382233PPla,410290UByz,379236HPei,405195RIll,383233PThe,383233PThe,375222RPel,377269PSam,375222RPel,371224WEur,371224PSpa,380237SAca,380237PAth,380237SAca,404168PMet,391171PCro,376216SOly,424113UCos,376145RSic,325444UBab,381240DMar,379236HPei,376145RSic,374253PDel,374253PDel,361000LPHe,374253PDel,325444UBab,271307REgy,350330RCyp,376145RSic,376145RSic,385228PCha,412253LRho,380237LAre,380237BPal,380237SDel,380237LAre,379235PSal,431423RCol,383238LLel,380237BRoS,372218RMes,380225PPel,385228PCha,375223RArk,371224PSpa,271307REgy,271307REgy,385225SDel,385225SApo,385225SDel,380138PHim,376145RSic,376145RSic,411291WBos,379229PKor,295540RPer,300740RInd,475310RSky,348485UEcb,348485UEcb,383236PTan,379229PKor,383231ULeu,419125PRom,376145RSic,379235PSal,371224PSpa,380237PAth,380237PAth,371255INax,371255INax,375275RIon,375273PMil,375275RIon,375273PMil,379273PEph,384265PEry,384268PKla,377273PPri,392261ILes,382268PTeo,381272PCol,376274PMyo,387268UPho,377269PSam,384261PChi,395205REpe,300740RInd,377150LAit,385226LPar,401224LOly,408225RMak,408225RMak,380237LAre,380237WIli,385228PCha,380237XAgo,376145RSic,295540RPer,406163RIta,390162UTem,390162UTem,378234PAig,376216SOly,376217PPis,378234PAig,379229PKor,380237SAca,380237BLyk,402243LAth,377269PSam,406163RIta,406163RIta,406163RIta,380237XAgo,380237BLyk,380237SAca,385225SDel,380237PAth,384238PEre,376216SOly,400262UIli,380237PAth,380237BPry,371224SACh,328219PCyr,328219PCyr,380237BMeS,371252PPar,408247PTha,376145RSic,379238LHym,385225SDel,383232PThe,371224PSpa,380237PAth,375222RPel,422127UCur,378124ULil,369103PCar,369103PCar,375275RIon,375222RPel,295540RPer,376145RSic,376224UMan,351249UGor,352252IKre,402264WHel,402264WHel,400262USig,392261ILes,410265RThr,384216WEve,380227PSik,380237SLeo,380237PAth,380237PAth,371153PSyr,403265LChe,195390WEry,380237PAth,375223RArk,340670RBac,364282PIal,376145RSic,371153PSyr,376145RSic,371153PSyr,384226PAnt,380237PAth,380237PAth,385228PCha,383233PThe,405195RIll,384232UOnc,383233WIsm,383233WDir,380237PAth,309306UNau,325444UBab,271307REgy,400262UIli,373228LPar,376219PHer,375223RArk,408247PTha,382219RAch,382221PKer,383233PThe,375275RIon,379273PEph,408225RMak,376145RSic,380237BSPo,371224PSpa,375275RIon,413194PEpi,408187WIon,375273PMil,375223RArk,383233PThe,385225SDel,298313PMem,271307REgy,376145RSic,370225RLak,372218RMes,376216BOSt,382217PPat,382219RAch,385225SDel,385225SDel,371224PSpa,371224PSpa,371224PSpa,408225RMak,376216SOly,379229PKor,391265PMyt,419125SFRo,371224PSpa,371224PSpa,376145RSic,295540RPer,376275WMae,408225RMak
"Aelius Aristides 13, Panathenaicus",380237PAth,381253WAeg,381253WAeg,379239RAtt,372248RKyk,379239RAtt,380237PAth,379239RAtt,378238LZos,379239RAtt,379239RAtt,374253PDel,381241LMaB,379239RAtt,379239RAtt,380237SAkr,379239RAtt,380237SAkr,375275RIon,379239RAtt,380237SAkr,379239RAtt,300740RInd,380237SAkr,380237LAre,380235SEle,375222RPel,383233PThe,384233RBoi,375222RPel,375275RIon,375222RPel,384233RBoi,382233PPla,380237PAth,379229PKor,408247PTha,410290UByz,381253WAeg,375222RPel,375275RIon,365-063PGad,433054PMas,473393WTan,460370WMai,375222RPel,375222RPel,379239RAtt,375222RPel,384233RBoi,383233XCad,380237PAth,380237PAth,379239RAtt,412369WThe,365295RLyc,370287RKar,370320RPam,380237SAkr,385239IEub,375275RIon,385280PSar,385280PSar,325444UBab,300740RInd,380237PAth,380237PAth,295540RPer,380237PAth,380237PAth,380237PAth,380237PAth,381253WAeg,384238PEre,384238PEre,380237PAth,380237PAth,381241LMaB,380237PAth,380237PAth,380237PAth,381241LMaB,380237PAth,380237PAth,381241LMaB,379239RAtt,422417WPha,195390WEry,384238PEre,402243LAth,380237PAth,380237PAth,380237PAth,380237PAth,380237PAth,381241LMaB,402243LAth,390232SArt,380236ASSB,388225FThe,381241LMaB,381241LMaB,380237PAth,380237PAth,380236ASSB,379235PSal,380237PAth,380237PAth,380237PAth,380237PAth,380237PAth,388225FThe,388225FThe,375234PTro,380236ASSB,379239RAtt,379235PSal,390232SArt,385239IEub,381241LMaB,380236ASSB,379235PSal,295540RPer,380237PAth,380236ASSB,380236FXer,381241LMaB,388225FThe,390232SArt,380235SEle,379236IPsy,380237PAth,380237PAth,385225SDel,408225RMak,380236ASSB,380237PAth,380236ASSB,382233LPlB,382233LPlB,384233RBoi,384233RBoi,385225SDel,380237SAkr,380237SAkr,377271LMyc,408238WStr,402264USes,410290UByz,369312WEur,312299IPha,271307REgy,271307REgy,380237PAth,399227WPen,379239RAtt,379239RAtt,385225SDel,362304IChe,412291IKya,381253WAeg,378233IKek,378234PAig,378234PAig,380233PMeg,378234PAig,378234PAig,378234PAig,271307REgy,380233PMeg,380237PAth,375222RPel,386227RPho,384224WKri,380233PMeg,380231LGer,384233RBoi,383236PTan,384233RBoi,383236UOin,370225RLak,375222RPel,377269PSam,380233PMeg,375234PTro,381232PPag,384218UNau,396199PKer,392210PAmb,370217UPyl,363230PKyt,379128PAig,376145RSic,376145RSic,380237SAkr,375222RPel,382238DDek,379239RAtt,376145RSic,376145RSic,377269PSam,379235PSal,402264WHel,404279UCyz,376145RSic,375222RPel,371224PSpa,380237PAth,376145RSic,391265PMyt,390268IArg,370287RKar,383231ULeu,402264WHel,379236HPei,381241LMaB,381236DPhy,381241LMaB,381236DPhy,384231PHal,384233RBoi,379229PKor,379229PKor,379229SAkr,350330RCyp,370320RPam,362304IChe,412291IKya,402264WHel,385239IEub,380233PMeg,380234UNis,375234PTro,382219RAch,381232PPag,380237PAth,380237PAth,379229HLec,379229PKor,375223RArk,370225RLak,378226PPhl,410290UByz,394262PMet,402264PAby,410265RThr,383233XCad,383233PThe,379229PKor,408247PTha,410290UByz,383233PThe,371255INax,396199PKer,388210RAka,383231ULeu,383233PThe,375222RPel,371224PSpa,371224PSpa,375222RPel,380237PAth,399236PSki,391265PMyt,376224UMan,376145RSic,406163RIta,376145RSic,387207PLeu,383236PTan,381241LMaB,361000LPHe,300070RLib,454367WBos,365362LSyG,373348LCil,380237PAth,375275RIon,402264WHel,385228PCha,380237PAth,408225PPel,405223PAig,380237PAth,380237PAth,380237PAth,381241LMaB,380236ASSB,376224UMan,380237PAth,380237PAth,376145RSic,380237SAkr,379239RAtt,380237PAth,383233PThe,379239RAtt,380237PAth,374253SSan,374253PDel,385225SDel,380237PAth,380237SAkr,380237PAth,380237LAre,375222RPel,380235PEle,380235PEle,380235SEle,380235SEle,380236ASSB,380237LAre,380237PAth,380237LAre,380237PAth,380237SAkr
"Aelius Aristides 19, Eleusinian Oration",380235PEle,380235PEle,380235SEle,380235PEle,380235SEle,380237PAth,380235PEle,379239RAtt,380237PAth,375222RPel,380237PAth,380235PEle,375275RIon,380237PAth,380235PEle,380235PEle,380235PEle,383233PThe,383233XCad,376215WAlp,380235SEle,380235SEle,380235SEle,380235SEle,380235SEle,380235SEle,380235SEle,380237PAth,380235SEle,380237PAth
"Aeneas Tacticus, Poliorketika",385236PCha,385236WEur,384238PEre,380237PAth,380235PEle,380233PMeg,454367WBos,371153PSyr,380138PHim,380138PHim,384261PChi,376227PArg,413314PHer,371224PSpa,396199PKer,404279UCyz,404279UCyz,413314PHer,328219PCyr,325209UBar,384261PChi,382219RAch,382268PTeo,375275RIon,424277PApo,378234PAig,371255INax,390271RAio,400262UIli,400262UIli,400262UIli,383233PThe,383233PThe,410265RThr,384268PKla,402264WHel,404271UPar,404271UPar,379273PEph,400262UIli,402233UPot,402233UPot,402233UPot,375273PMil,375273PMil,395205REpe,403267UPit,383233PThe,383233PThe,391265PMyt,392261ILes,325209UBar,325209UBar,325209UBar,420351PSin
"Aeschines, Against Ctesiphon",380237SThe,380237LAre,380237LAre,379236BArs,380237PAth,380237BPny,380237BDio,380237BDio,380237BDio,364282IRho,384261PChi,380237BDio,380237BDio,380237BDio,380237BDio,380237BDio,380237BDio,380237LAre,402264WHel,380237BDio,408238PAmp,385228PCha,410265RThr,410265RThr,408225RMak,380237BDio,383233PThe,408225RMak,388225FThe,386227RPho,408273USer,409262UDor,408273USer,408273USer,395250IHal,394223RThs,397227RMag,385239IEub,383233PThe,383233PThe,383238POro,385239IEub,385239IEub,385239IEub,385241UTam,388238LKot,385239IEub,386227RPho,385241UTam,385236PCha,385239IEub,408225RMak,385236WEur,385236PCha,380237PAth,380237PAth,389231UOre,384238PEre,385236PCha,375222RPel,385239IEub,375222RPel,388210RAka,375222RPel,375222RPel,388210RAka,380237PAth,384238PEre,389231UOre,389231UOre,380237PAth,385236PCha,384238PEre,389231UOre,389231UOre,389231UOre,389231UOre,389231UOre,389231UOre,385225SDel,383233PThe,384225PKir,385225SDel,385224PAmp,385225SDel,380237PAth,380237PAth,385225SDel,380237PAth,385225SApo,380237PAth,384225PKir,380237PAth,385225SDel,385224PAmp,385225SDel,385225SDel,388225FThe,385224PAmp,388225FThe,385225SDel,388225FThe,388225FThe,408225RMak,475310RSky,380235SEle,385225SDel,402243LAth,402264WHel,385225SApo,385225SDel,383233PThe,383233PThe,383233PThe,383233PThe,383233PThe,388226PNik,383233PThe,386227RPho,384233RBoi,386228PEla,383233PThe,383233PThe,383233PThe,384233RBoi,383233PThe,383233PThe,383233PThe,383233PThe,383233XCad,385224PAmp,383233PThe,383233PThe,383233PThe,383233PThe,380237BDio,380237BDio,380237BDio,379235PSal,408225RMak,408225PPel,383233PThe,382233LCit,295540RPer,370340RCil,380225PPel,375223RArk,374221PMeg,452364UNym,435335WPon,454365PPan,453370UKep,380237XAgo,380237BPry,380236ASSB,381241LMaB,381236DPhy,408238WStr,380237BSHm,408239PEio,408238WStr,380237PAth,400262UIli,380237PAth,380237BSPo,380237XAgo,381241LMaB,380238BMet,381236DPhy,381236DPhy,385228PCha,381236DPhy,376216SOly,380237BDio,381236DPhy,381236DPhy,380237BPry,380237BDio,381236DPhy,379236HPei,380237BDio,371255INax,389231UOre,380237PAth,383233PThe,383233PThe,383233PThe,371255INax,396199PKer,380237BDio,377269PSam,380237LAre,364282IRho,410290UByz,381241LMaB,382233PPla
"Aeschines, Against Timarchus",380237PAth,379235PSal,380237PAth,379236HPei,379238DSph,379237DEuo,377269PSam,402264WHel,402264WHel,381237DAch,380237XAgo,380238BMet,381237DCho,402264WHel,380237LAre,380237BPny,380237LAre,380237LAre,380237LAre,380237BPny,380237LAre,380237LAre,380237PAth,380237PAth,380237LAre,380237XAgo,380237SAkr,379238DSph,380237DAlo,380237DAlo,381238DKep,377240DAmp,380237DAlo,378248PAnd,380237PAth,378248PAnd,384238PEre,380237XAgo,380237DKol,386230POpo,400262UIli,386230POpo,400262UIli,400262UIli,386230POpo,380237DKll,380237XAgo,371224PSpa
"Aeschines, On the Embassy",403234POly,386227RPho,376145RSic,376145RSic,385239IEub,403234POly,408225RMak,408238PAmp,408238PAmp,380237PAth,408225RMak,380237PAth,408225RMak,404233PAnt,406229PThr,405231PStr,408238PAmp,408238PAmp,380237PAth,408225RMak,408238PAmp,408238PAmp,408238UEnn,380237PAth,408238PAmp,380237PAth,380237PAth,396224PLar,408238PAmp,380237BPry,408238PAmp,408238PAmp,380237BPry,380237BDio,408225RMak,408225RMak,380237PAth,408238PAmp,380237PAth,408225RMak,408238PAmp,399253ILem,402259PImb,389246PSky,403265LChe,380237PAth,380237PAth,403265LChe,380237BPro,380237SAkr,380236ASSB,382233PPla,380236ASSB,381241LMaB,390232SArt,375222RPel,373150PLeo,382238DDek,379239RAtt,399253ILem,402259PImb,389246PSky,381237DAch,375223RArk,380237BPry,410265RThr,403265LChe,380237BStr,380237XAgo,380237BPal,410265RThr,389231UOre,408225RMak,394223RThs,380237PAth,389231UOre,380237LAre,408225RMak,410265RThr,388225FThe,383233PThe,380237BPro,380237SAkr,380237PAth,383233XCad,388225FThe,408225PPel,408225RMak,388225FThe,385225SDel,384233RBoi,373219UDor,387225PKyt,384238PEre,377273PPri,380237PAth,383233PThe,383233PThe,384233RBoi,385239IEub,380237PAth,380237PAth,388225FThe,380237PAth,388225FThe,386227RPho,388226PAlp,388227PThr,388226PNik,388225FThe,380235SEle,371224PSpa,380235SEle,408225RMak,384233RBoi,388226PAlp,388226PNik,380235SEle,385230POrc,384233RBoi,383233PThe,386227RPho,388223LOit,383233PThe,408225RMak,379229PKor,380237XAgo,295540RPer,408225RMak,379239DHag,386227RPho,383231ULeu,376224UMan,378226PPhl,376224UMan,385239IEub,385241UTam,380236ASSB,379236HPei,380237SAkr,380237FLW1,380237SAkr,403265LChe,371255INax,385239IEub,381236DPhy
"Aeschylus, Agamemnon",400262UIli,376227PArg,400262UIli,400262UIli,385236PCha,384236UAul,408238WStr,376227PArg,400262UIli,397268LIda,397268LIda,399253ILem,402243LAth,385236WEur,385235LMes,383233WAso,382233LCit,380232FLys,378237WSar,378228LAra,400262UIli,400262UIli,400262UIli,400262UIli,400262UIli,400262UIli,376227PArg,376227PArg,400262WSka,400262UIli,400262UIli,397268LIda,400262UIli,400262UIli,400262UIli,400262UIli,410265RThr,381253WAeg,400262WSim,400262UIli,400262UIli,400262UIli,376227PArg,400262UIli,400262UIli,400262UIli,400262UIli,400262UIli,400262WSka,392205WAch,400262UIli,400262UIli,376227PArg,410265RThr,400262UIli,400262UIli,376227PArg,376227PArg
"Aeschylus, Eumenides",385225SApo,374253WSac,374253PDel,385226LPar,385225WPle,385225SApo,400262WSka,400262UIli,400262UIli,380237LAre,376227PArg,379239RAtt,380237LAre,380237LAre
